iteration,candidate,elite,frequency_hz,center_front,center_back_left,center_back_right,amplitude_front,amplitude_back_left,amplitude_back_right,phase_front,phase_back_left,phase_back_right,harmonic_front,harmonic_back_left,harmonic_back_right,heading_kp,yaw_kd,turn_front,turn_back_left,turn_back_right,harmonic_phase_front,harmonic_phase_back_left,harmonic_phase_back_right,score,progress,x_distance,y_distance,cross_track_error,heading_error,yaw_distance,target_yaw_distance,yaw_distance_error,planar_drift,min_height,mean_height_warning_deficit,max_height_warning_deficit,mean_height_deficit,max_height_deficit,mean_planar_drift,max_planar_drift,rms_planar_drift,mean_abs_planar_speed,max_abs_planar_speed,mean_abs_yaw_error,mean_abs_roll_pitch_rate,mean_support_deficit,mean_contact_foot_speed,mean_abs_cross_velocity,mean_abs_yaw_rate,mean_action_delta,mean_action_accel,mean_abs_action,length,terminated
0,0,True,1.1014825654361808,0.3475848046036499,0.06714108912120162,0.16535756664669982,0.1465619768478673,0.6726655081224027,0.15873701540655002,-0.8518471331730395,2.455211663087593,-0.36956085975836217,0.04383613171830591,0.3074008546573064,-0.05167523734297095,0.07279459524352377,0.0,-0.46412822461681597,0.9555070164273658,-1.0,0.8929919587204358,-0.8585087621749121,1.7779714769295198,-896.6648054755474,0.04172314134456867,-0.002298116194042956,-0.0001276405788212513,0.0004899635590517289,-0.2582768586554314,0.04172314134456867,0.3,-0.2582768586554313,0.002301659059633869,0.03265970028335309,0.008276188804997888,0.017340299716646915,0.0004680599433293832,0.002340299716646916,0.001707401301918597,0.0031946840090535107,0.002005666156136129,0.037208561343066646,0.06367762171835661,1.0331074346217253,1.08922278881073,0.6,0.050819714904356765,0.010314449158818087,0.2049233496172871,0.10082515254616738,0.10328485481441022,0.23382972776889802,5,True
0,1,True,2.0483528828195365,0.22490563143706058,-0.1505587908164353,-0.005852903138984185,0.47850780666883036,0.38572236277443184,0.12050008501854462,-2.360740470235053,2.488734306212698,-3.141592653589793,0.010045385339263392,-0.045774103558854556,-0.14547747331531322,0.22564533646512752,0.09857232988695619,-0.0793686484880469,0.9118691899689524,-0.32069730663990437,2.122982381210022,0.8514382663169884,-0.9542984835211854,-1061.3086958649315,0.1804545278028531,0.010290864955049838,-0.0037489829418619006,-0.00785193239840896,-0.29954547219714756,0.1804545278028531,0.48,-0.2995454721971469,0.010952483792336659,0.033678339866895314,0.003377898391861964,0.01632166013310469,0.00016520751663808616,0.0013216601331046893,0.009117461050621951,0.01601050673744588,0.01025704965513638,0.05594360780446761,0.08463618478615623,0.7488636804928672,1.6491843350231647,1.375,0.06773297030863312,0.02471723282132665,0.5743211298854389,0.14871080964803696,0.13473852071911097,0.24795883148908615,8,True
0,2,True,0.9704257491380208,0.15584641448877215,0.10888241093779497,0.08543636442395001,0.2762402025166358,0.21921096963770875,0.453556228912225,3.0182548369354976,1.2233893188413303,0.8204785774451011,0.1482731170370173,0.26281766998677086,0.13879812883872034,0.2466197790688656,0.3254395737114383,-0.4921005509542166,0.263095564688696,-0.288923821589621,-0.00848320052200835,0.14643384123709247,-1.2603707403735704,-1064.3129724590965,-0.005531863164262019,1.1786817162366607e-05,-1.2392705312314044e-05,-1.340193075142716e-05,-0.1255318631642619,-0.005531863164262019,0.12,-0.12553186316426201,1.710287138673691e-05,0.02329154676813821,0.013354226615930897,0.026708453231861794,0.005854226615930897,0.011708453231861794,0.00012127601723941925,0.00022544916309210158,0.00015987469056370345,0.004451888074702065,0.004508983261842032,1.2553186316426201,1.4549137204885483,1.5,0.022256335398013763,0.001568797018178142,0.055318631642620186,0.22674724459648132,0.3565805107355118,0.3588671535253525,2,True
0,3,True,1.3012508492068664,-0.13291386822300508,0.45,0.45,0.02,0.03229421560047474,0.02,-1.2347775277396638,2.9360259286765373,-2.8318477993392963,0.11846573697347046,-0.03495683211404698,0.1724104452310497,0.5344677647014684,0.14193805029103357,-0.18080880192814439,1.0,-0.7415708818339115,-0.1295201376667734,1.4100118050246087,0.4666147927072881,-1085.7016537545212,0.040848021054737504,0.0072541161329611244,0.005409969081586908,0.004736084058572438,-0.0791519789452626,0.040848021054737504,0.12,-0.07915197894526249,0.009049307505783373,0.03481011719258929,0.007594941403705353,0.015189882807410706,9.49414037053533e-05,0.0001898828074107066,0.006463760020900922,0.009049307505783373,0.006961698744155892,0.09061678195338821,0.10366931318640701,0.7915197894526249,4.069873332977295,1.5,0.0254555559941348,0.049379461116693876,0.40848021054737504,0.2180107207968831,0.4061697721481323,0.4182382971048355,2,True
0,4,True,0.48708043172459625,-0.03738964668169783,0.00359076193089331,0.3267401109401991,0.4412298462474522,0.903347027822393,0.03217578996656367,0.38856231716552525,2.0885481168356677,-1.5776333453167695,0.0632034261582671,-0.1772554627320873,-0.2100235284317994,0.4363339564895558,0.22338277240598733,0.006950598395325852,1.0,-0.4969483782740057,1.2968359137615373,1.1381093833561886,-0.4616903667900396,-1090.2031974621877,-0.00094654604444111,-0.00014459076777517297,-5.702824179439413e-06,7.31586510765949e-06,-0.12094654604444144,-0.00094654604444111,0.12,-0.1209465460444411,0.00014470318706618257,0.022431945807260375,0.013784027096369814,0.027568054192739628,0.006284027096369814,0.012568054192739628,0.00015140851626896314,0.0001581138454717437,0.00015155692088888252,0.004450281584772088,0.005738286260109301,1.209465460444411,0.31950679421424866,2.0,0.0,0.0020416616792091414,0.07514004125889873,0.2570212297141552,0.4401773065328598,0.4385838806629181,2,True
0,5,True,1.195504909819512,0.19862525893845168,0.17626221749732154,0.008364937356907343,0.56260194865628,0.310542925523155,0.26985972855021667,0.8575145721885482,-3.141592653589793,-2.0184628494832677,-0.046404509395887625,0.22164609133516655,0.21570836867835863,0.09648314559145932,0.2098035812489259,0.34001384896944853,0.8106203066859148,0.14818755787848936,0.5305682344619074,-1.9207378296834916,0.2903579992887373,-1133.5138698042583,0.15254749185371774,-0.009431902188723286,-0.015078363858743931,-0.003565102466874239,-0.6874525081462826,0.15254749185371774,0.8400000000000001,-0.6874525081462823,0.0177900821632801,0.03477606597060662,0.005111720147952199,0.015223934029393385,1.5995287813813254e-05,0.00022393402939338558,0.014492055897580819,0.0177900821632801,0.014944688533140599,0.08058393989601838,0.2670806141032406,0.9820750116375458,1.6098095524523939,0.42857142857142855,0.14070563830190538,0.03820648082575508,0.309778749527965,0.12260101070361477,0.09383770317903586,0.26907084775822504,14,True
0,6,True,1.0754497615862426,0.3017126858751378,0.05893143401594752,-0.01629281665767547,0.4377124381750747,0.5002098415486189,0.45197159876375065,-1.3720333717761086,1.6785253569382963,-3.141592653589793,0.06052468887473043,0.14896546288287388,0.10635242002470688,0.26935767907834424,0.2051419464005412,0.38846611686095756,0.7182023021843685,0.37952288098825904,-1.2365594297501912,-0.7408733202827849,-0.9816873586898374,-1177.887334481002,0.17211634276096177,-0.0023513049674150632,-0.006744917429790475,-0.0029475899672979193,-0.6678836572390392,0.17211634276096177,0.8400000000000001,-0.6678836572390383,0.007143260869568142,0.02750772044060855,0.0021466558778940907,0.022492279559391454,0.0005351628256708182,0.007492279559391454,0.009740481276987935,0.018507029118008465,0.010907283175358037,0.10776197338478849,0.17776467744482907,0.9541195103414828,1.4676342202084405,0.9285714285714286,0.10698676450247321,0.051305675923654454,0.37454728004670645,0.11211052536964417,0.0720203308654683,0.33073672226497103,14,True
0,7,True,0.5583544078680124,0.02654568291870563,0.39394935955723126,-0.08554007665569235,0.02,0.3670326127772652,0.19827452705229348,-1.830471948359818,2.7063803167582607,-1.7795877797442423,0.18430651410318957,0.10457909074757434,0.38,0.39419429618878754,0.048184758805823055,-0.277496088649942,0.538251591096232,-1.0,1.0496691924003345,-0.15893468694058077,2.483246050009754,-1182.9732558418098,0.1456215669728418,-0.0035146234458712992,0.001478233883980409,0.0037530432957810734,-1.234378433027162,0.1456215669728418,1.3800000000000001,-1.2343784330271583,0.003812840764085203,0.027093894744298293,0.003629498220730487,0.02290610525570171,0.00034374370676963954,0.00790610525570171,0.01236422702500059,0.02031360065312321,0.013567558846022582,0.047741880118219115,0.15239823205414604,1.1321623754619774,1.1272040675191777,0.13043478260869565,0.06539048284754276,0.02579635279948988,0.2505605770755645,0.07058041154042534,0.04954530602402013,0.18565595733082813,23,True
0,8,True,1.4010189473838854,0.058911121340693595,0.05509636453522132,-0.08726476184215726,0.5738303488109169,0.18445827345288182,0.06530378200028253,0.7170029725485985,2.251120514845792,-0.6517161581652875,-0.1754185364751604,0.09234814043815402,0.3077500032380374,0.10723620916923485,0.08238524107057348,-0.1068044098018961,0.29116102908101155,-0.830101956391755,0.980140437158048,-0.22267540408150577,-0.6964962387564375,-1195.9609971408565,-0.053240232507231866,-0.002712532058830987,-0.015322621455092581,-0.01474520920781135,-0.23324023250723225,-0.053240232507231866,0.18000000000000002,-0.2332402325072319,0.015560866251000331,0.03319812432747646,0.0056006252241745155,0.016801875672523545,0.0006006252241745151,0.0018018756725235452,0.01094194415001943,0.015560866251000331,0.011528506595156028,0.11107601187281521,0.13381847482774062,1.554934883381546,2.8286258776982622,0.3333333333333333,0.23187286409196067,0.09810897010898242,0.8028276816643427,0.18286465108394623,0.2054969643553098,0.31613587339719135,3,True
0,9,True,0.8125161224260564,0.4286365512842197,-0.23581628517024808,0.45,0.6623155697760386,0.13656801977872884,0.17356157848816767,0.36940231304151716,-3.141592653589793,-1.3323423177630729,0.15618030956638038,-0.12233447561930136,0.38,0.0,0.04513499763754147,-0.6558747089171895,1.0,-0.2704978283669981,-0.6493722426903221,0.19546005009737266,-0.15106035294323394,-1219.4908118143367,0.181134427173109,-0.021472303289260322,-0.005130126057260593,0.004720304725847182,-0.2988655728268914,0.181134427173109,0.48,-0.29886557282689097,0.022076639297547298,0.027563859284200146,0.004990707615313542,0.022436140715799857,0.000929517589474982,0.007436140715799856,0.012778221730198379,0.022076639297547298,0.013825365246237283,0.07079832597175545,0.1248670218573511,0.814465693787694,2.57353089004755,1.0,0.16860785707960407,0.0323769889901033,0.47616316671582837,0.12101905234158039,0.1212850691517815,0.5229758210480213,8,True
