update,global_step,sps,recent_return,recent_yaw,recent_length,eval_reward,eval_score,eval_yaw_distance,eval_planar_drift,eval_mean_planar_drift,eval_max_planar_drift,eval_pass_count,eval_length,policy_loss,value_loss,entropy,approx_kl,yaw_neg1_score,yaw_neg1_yaw_distance,yaw_neg1_target_yaw_distance,yaw_neg1_planar_drift,yaw_neg1_mean_planar_drift,yaw_neg1_max_planar_drift,yaw_neg1_pass_gate,yaw_neg1_length,yaw_neg1_terminated,yaw_neg05_score,yaw_neg05_yaw_distance,yaw_neg05_target_yaw_distance,yaw_neg05_planar_drift,yaw_neg05_mean_planar_drift,yaw_neg05_max_planar_drift,yaw_neg05_pass_gate,yaw_neg05_length,yaw_neg05_terminated,yaw_pos05_score,yaw_pos05_yaw_distance,yaw_pos05_target_yaw_distance,yaw_pos05_planar_drift,yaw_pos05_mean_planar_drift,yaw_pos05_max_planar_drift,yaw_pos05_pass_gate,yaw_pos05_length,yaw_pos05_terminated,yaw_pos1_score,yaw_pos1_yaw_distance,yaw_pos1_target_yaw_distance,yaw_pos1_planar_drift,yaw_pos1_mean_planar_drift,yaw_pos1_max_planar_drift,yaw_pos1_pass_gate,yaw_pos1_length,yaw_pos1_terminated
44,22528,223,-239.9172348022461,2.1376422905921935,80.0,-108.70430342232575,8.233283189666727,2.2380165128182616,0.03331731901592684,0.01587679301537196,0.03833789549961514,1,80.0,-0.0019138297066092491,581.3362197875977,-1.7522565126419067,0.0005139279237482697,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.233283189666727,2.2380165128182616,2.88,0.03331731901592684,0.01587679301537196,0.03833789549961514,1,80,0
45,23040,218,-238.1605844116211,2.1331862926483156,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0017866564448922873,1562.0715637207031,-1.7523083984851837,0.0008080561528913677,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
46,23552,214,-236.57261505126954,2.1287417078018187,80.0,-102.79897845436125,8.666865968406308,2.2380540579957278,0.022639314852913827,0.014271582609841488,0.02761137028764622,1,80.0,-0.001372721279039979,706.11962890625,-1.7521309852600098,0.0004990538000129163,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.666865968406308,2.2380540579957278,2.88,0.022639314852913827,0.014271582609841488,0.02761137028764622,1,80,0
47,24064,210,-247.68726684570314,2.113769793510437,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.00027832225896418095,1962.0174102783203,-1.7521099299192429,0.0002485475561115891,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
48,24576,206,-249.1700503540039,2.1114171743392944,80.0,-98.09174896792506,8.491115974010112,2.2264821804914323,0.025689591813012422,0.01233871545851092,0.03136658467422501,1,80.0,0.0003288990119472146,952.6786117553711,-1.7522832453250885,0.0001397289743181318,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.491115974010112,2.2264821804914323,2.88,0.025689591813012422,0.01233871545851092,0.03136658467422501,1,80,0
49,25088,202,-250.04284057617187,2.0998774409294128,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0014213051181286573,533.0351181030273,-1.752841755747795,0.0002576551341917366,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
50,25600,199,-253.35286834716797,2.091661388874054,80.0,-107.75712104358117,8.189881921152853,2.189721482397374,0.026477320658191958,0.014280962828791637,0.03213275527625533,1,80.0,-0.0006557716988027096,989.2709350585938,-1.7541067898273468,0.00027406387380324304,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.189881921152853,2.189721482397374,2.88,0.026477320658191958,0.014280962828791637,0.03213275527625533,1,80,0
51,26112,195,-247.77678588867187,2.0916971349716187,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.00428702961653471,523.1599235534668,-1.7550528943538666,0.0007495069585274905,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
52,26624,193,-244.8599188232422,2.083521206378937,80.0,-85.47719414154203,8.88281414577951,2.2447701543167478,0.015829900557405508,0.010408124809658723,0.026800216877617026,1,80.0,-0.0013770351652055979,615.7080688476562,-1.7557581663131714,0.0022337498667184263,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.88281414577951,2.2447701543167478,2.88,0.015829900557405508,0.010408124809658723,0.026800216877617026,1,80,0
53,27136,191,-240.38155151367187,2.075033061504364,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0009733082260936499,1024.1438598632812,-1.7563122808933258,0.0005309155967552215,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
54,27648,188,-233.491318359375,2.0753982305526733,80.0,-86.53821221828004,8.414761889863689,2.147124831727898,0.014769455101123083,0.009150059934436652,0.021719849939166348,1,80.0,-0.0029015449108555913,563.4128570556641,-1.7570668309926987,0.0007296819530893117,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.414761889863689,2.147124831727898,2.88,0.014769455101123083,0.009150059934436652,0.021719849939166348,1,80,0
55,28160,186,-237.35251068115235,2.0802921795845033,80.0,nan,nan,nan,nan,nan,nan,0,nan,0.0002192577812820673,1761.7575378417969,-1.7580234855413437,0.0004747211351059377,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
56,28672,184,-233.22103393554687,2.0716733288764955,80.0,-95.87229069395735,8.78797870282067,2.204020743519029,0.015277853755533819,0.010663150216986928,0.020279327738705766,1,80.0,-0.00148129859007895,537.1543579101562,-1.758337363600731,0.00044092515599913895,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.78797870282067,2.204020743519029,2.88,0.015277853755533819,0.010663150216986928,0.020279327738705766,1,80,0
57,29184,182,-237.1109649658203,2.071214756965637,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0016842442564666271,788.2808151245117,-1.7583858668804169,0.0003104983188677579,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
58,29696,179,-235.9234161376953,2.0686246728897095,80.0,-87.74541151211663,8.586768637209307,2.1769769585627343,0.014886799077366572,0.010156963649207661,0.02180545972871204,1,80.0,-0.0011400670045986772,631.8623275756836,-1.7591496258974075,0.0006457404815591872,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.586768637209307,2.1769769585627343,2.88,0.014886799077366572,0.010156963649207661,0.02180545972871204,1,80,0
59,30208,177,-234.71367462158204,2.0583410453796387,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.001805262640118599,571.8464584350586,-1.760123610496521,0.00042268962715752423,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
60,30720,175,-233.44280090332032,2.073918082714081,80.0,-83.93392848089263,8.850792811113477,2.241033612900767,0.019573990850319727,0.010876128097385623,0.02505405238173913,1,80.0,-0.002357256365939975,780.6338424682617,-1.7614665031433105,0.0003410624049138278,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.850792811113477,2.241033612900767,2.88,0.019573990850319727,0.010876128097385623,0.02505405238173913,1,80,0
61,31232,173,-233.69831146240233,2.08015202999115,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0022995565086603165,612.0744781494141,-1.76233971118927,0.0004494388122111559,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
62,31744,171,-234.71678771972657,2.0953119730949403,80.0,-109.92819518732428,8.588795833757326,2.2603393675747143,0.026597233147580043,0.014974298654496124,0.03391774050199924,1,80.0,-0.0048239490715786815,1027.6186141967773,-1.7628446221351624,0.001529273547930643,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.588795833757326,2.2603393675747143,2.88,0.026597233147580043,0.014974298654496124,0.03391774050199924,1,80,0
63,32256,170,-227.2585140991211,2.099375684261322,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.002774519380182028,831.8269653320312,-1.7637704908847809,0.001366601703921333,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
64,32768,168,-232.55494323730468,2.0930119490623476,80.0,-87.93169553790943,8.794371863691596,2.245748625674035,0.020130299093961357,0.011294610390704713,0.027903329036448384,1,80.0,-0.0007056978065520525,792.53125,-1.7650275230407715,0.0005189986259210855,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.794371863691596,2.245748625674035,2.88,0.020130299093961357,0.011294610390704713,0.027903329036448384,1,80,0
65,33280,167,-228.8878759765625,2.1018584895133974,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0005161315202713013,692.558235168457,-1.7663263976573944,0.00017629878129810095,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
66,33792,166,-230.9252487182617,2.119166901111603,80.0,-109.89339694605518,8.370926063030678,2.2590207886459104,0.033021248296685644,0.01623291918144113,0.03811892334148109,1,80.0,-0.000799139030277729,811.4323883056641,-1.766966462135315,0.00011395488400012255,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.370926063030678,2.2590207886459104,2.88,0.033021248296685644,0.01623291918144113,0.03811892334148109,1,80,0
67,34304,165,-233.90868560791014,2.11697726726532,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.00032424298115074635,695.4462356567383,-1.7669982016086578,9.849693742580712e-05,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
68,34816,163,-244.83513244628907,2.119408438205719,80.0,-79.99098135655153,9.187972346637862,2.269852959309586,0.01591360982224834,0.010646241426001013,0.02113858932077562,1,80.0,-0.001676086918450892,2163.647247314453,-1.7671550512313843,0.00033917793189175427,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,9.187972346637862,2.269852959309586,2.88,0.01591360982224834,0.010646241426001013,0.02113858932077562,1,80,0
69,35328,163,-243.83219268798828,2.1295665311813354,80.0,nan,nan,nan,nan,nan,nan,0,nan,1.1653290130198002e-05,485.40674591064453,-1.7675507068634033,0.00017028930597007275,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
70,35840,161,-246.2180792236328,2.1307696771621703,80.0,-73.87206063524819,8.949197504020445,2.190552150559,0.005123165122150479,0.008638184533896837,0.016841982253900864,1,80.0,-0.00038218183908611536,1793.6241607666016,-1.7682288587093353,0.00023602790315635502,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.949197504020445,2.190552150559,2.88,0.005123165122150479,0.008638184533896837,0.016841982253900864,1,80,0
71,36352,160,-252.5836996459961,2.132218236923218,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0020748151000589132,1111.8833541870117,-1.7689988315105438,0.0004685435560531914,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
72,36864,159,-246.62506896972656,2.138837821483612,80.0,-114.60976436441189,8.509993896821967,2.1939720794008353,0.01862412011628942,0.013483834946936168,0.025015906287334327,1,80.0,-0.004076431272551417,524.6103324890137,-1.769431710243225,0.0009513696713838726,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.509993896821967,2.1939720794008353,2.88,0.01862412011628942,0.013483834946936168,0.025015906287334327,1,80,0
73,37376,158,-245.6591632080078,2.1347553944587707,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0002658148296177387,825.1440124511719,-1.7697693407535553,0.0007657183159608394,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
74,37888,157,-246.3358758544922,2.1424961566925047,80.0,-78.37565278895825,8.769033826907538,2.1799562796872385,0.010355680363121726,0.008846918608557625,0.01859418289107464,1,80.0,-0.003058465081267059,635.7244338989258,-1.7701187431812286,0.0005513456999324262,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.769033826907538,2.1799562796872385,2.88,0.010355680363121726,0.008846918608557625,0.01859418289107464,1,80,0
75,38400,156,-255.40303924560547,2.1205376625061034,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0016026755329221487,1574.733139038086,-1.770498812198639,0.0006649059650953859,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
76,38912,155,-240.1522036743164,2.123158423900604,80.0,-106.5849354112459,8.055222053947846,2.1430600783563656,0.023355686912007685,0.01197132681132238,0.02875658383239213,1,80.0,-0.0016103626694530249,529.3736114501953,-1.771203875541687,0.00046022780588828027,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.055222053947846,2.1430600783563656,2.88,0.023355686912007685,0.01197132681132238,0.02875658383239213,1,80,0
77,39424,154,-242.7651937866211,2.116076157093048,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.001120458822697401,750.5417556762695,-1.7721016705036163,0.0005661277973558754,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
78,39936,153,-232.41424743652342,2.1286172032356263,80.0,-96.96724876402826,8.232323385280178,2.1330147547339395,0.015505630341643824,0.010362251039310039,0.024239126854006632,1,80.0,-0.0002829398727044463,693.1342544555664,-1.7726161777973175,0.00033612424158491194,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.232323385280178,2.1330147547339395,2.88,0.015505630341643824,0.010362251039310039,0.024239126854006632,1,80,0
79,40448,152,-227.1495654296875,2.1329648017883303,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0016498093027621508,594.9921112060547,-1.7726525366306305,0.0004539121291600168,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
80,40960,151,-227.69436798095703,2.135441608428955,80.0,-96.34721440919296,8.26052955587758,2.132801156457755,0.012840703439233984,0.010266457394407884,0.02445979325070308,1,80.0,-0.0020882482640445232,611.6143569946289,-1.772429883480072,0.0006390653434209526,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.26052955587758,2.132801156457755,2.88,0.012840703439233984,0.010266457394407884,0.02445979325070308,1,80,0
81,41472,151,-232.63087615966796,2.136100027561188,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0010683010332286358,1220.2484436035156,-1.7726538181304932,0.0003643370291683823,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
82,41984,150,-230.95620849609375,2.133610198497772,80.0,-73.52771609075572,9.265702708933047,2.2798234902869994,0.01653265581257449,0.009231733436217266,0.021612547871725046,1,80.0,-0.0009632185101509094,904.1194381713867,-1.7728894650936127,0.00021592937991954386,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,9.265702708933047,2.2798234902869994,2.88,0.01653265581257449,0.009231733436217266,0.021612547871725046,1,80,0
83,42496,149,-224.89865112304688,2.1577862215042116,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0007798764854669571,957.612190246582,-1.7726994752883911,0.0001291860535275191,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
84,43008,148,-234.2617037963867,2.15955619096756,80.0,-97.61350142520239,9.013567528487089,2.281045844022864,0.019775153317156322,0.01259711957176352,0.02766677201547821,1,80.0,-0.0034886235371232033,946.6413040161133,-1.7725774943828583,0.0005172247474547476,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,9.013567528487089,2.281045844022864,2.88,0.019775153317156322,0.01259711957176352,0.02766677201547821,1,80,0
85,43520,147,-231.46735412597656,2.1666703033447265,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0013913519796915352,616.99365234375,-1.7725146114826202,0.000553804071387276,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
86,44032,146,-230.60255432128906,2.164248867034912,80.0,-103.2940311091446,8.84352104381158,2.253529325061106,0.020373453890786757,0.013163661997818437,0.026520274550963674,1,80.0,-0.001038726361002773,626.1597213745117,-1.7731858491897583,0.0003568390675354749,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.84352104381158,2.253529325061106,2.88,0.020373453890786757,0.013163661997818437,0.026520274550963674,1,80,0
87,44544,145,-240.08036865234374,2.1865740776062013,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.00024266738910228014,1196.3689270019531,-1.774536520242691,0.00016628784942440689,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
88,45056,144,-239.07584228515626,2.1867558574676513,80.0,-95.48799843861187,8.42237896534064,2.2402317529694633,0.029584902898330476,0.013157945453387027,0.035061350733738096,1,80.0,-0.003031473606824875,750.4212188720703,-1.776011735200882,0.0005811445880681276,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.42237896534064,2.2402317529694633,2.88,0.029584902898330476,0.013157945453387027,0.035061350733738096,1,80,0
89,45568,143,-241.95155212402344,2.1842261028289793,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.00138927559601143,866.5094757080078,-1.7770256996154785,0.000731073843780905,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
90,46080,141,-247.4812741088867,2.17596791267395,80.0,-134.1738123993906,3.735598791702645,2.3001641216622564,0.040221378574476996,0.019003442992383053,0.045933241882397384,0,80.0,-0.0016654832288622856,1340.2533416748047,-1.777778148651123,0.00030825057183392346,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,6.235598791702645,2.3001641216622564,2.88,0.040221378574476996,0.019003442992383053,0.045933241882397384,0,80,0
91,46592,141,-249.3958676147461,2.171176242828369,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0031311828643083572,1097.6004333496094,-1.7785353064537048,0.0004927352420054376,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
92,47104,140,-239.14487091064453,2.1684175443649294,80.0,-95.06786448765833,8.82457716231492,2.2572933202290515,0.02088899444459346,0.013283296918284133,0.02759194299212235,1,80.0,-0.0009675829205662012,540.2707595825195,-1.7786630988121033,0.0007830178074073046,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.82457716231492,2.2572933202290515,2.88,0.02088899444459346,0.013283296918284133,0.02759194299212235,1,80,0
93,47616,140,-244.41603759765624,2.159709792137146,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0015830851625651121,946.7213897705078,-1.7777042388916016,0.0003429015923757106,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
94,48128,139,-243.90398162841797,2.1487876987457275,80.0,-107.70884789860855,8.559335660998133,2.2549693765162435,0.026670155254920728,0.015568472815047626,0.03292886080861025,1,80.0,-0.001455831341445446,546.3089065551758,-1.7768361568450928,0.00041838339529931545,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.559335660998133,2.2549693765162435,2.88,0.026670155254920728,0.015568472815047626,0.03292886080861025,1,80,0
95,48640,139,-242.15755889892577,2.133884265422821,80.0,nan,nan,nan,nan,nan,nan,0,nan,-0.0002690464607439935,1018.3255081176758,-1.7766309976577759,0.00020438976935110986,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0
96,49152,138,-237.6730172729492,2.1286188530921937,80.0,-95.09329414240626,8.545825709536999,2.2281757235422393,0.02334931625518376,0.013149866764492507,0.029884174372065777,1,80.0,-0.00142594613134861,557.9811248779297,-1.7765637636184692,0.0003575010923668742,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.545825709536999,2.2281757235422393,2.88,0.02334931625518376,0.013149866764492507,0.029884174372065777,1,80,0
97,49664,138,-239.07135803222656,2.123134145736694,80.0,-108.17907943043089,8.73782945684403,2.263537236032654,0.022318476112785007,0.01462893174407991,0.030704921893238396,1,80.0,-0.004359529935754836,951.8115768432617,-1.7771419286727905,0.0008523072756361216,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,8.73782945684403,2.263537236032654,2.88,0.022318476112785007,0.01462893174407991,0.030704921893238396,1,80,0
